flowers,k,p,seed,condense,empirical_error,true_error
"['versicolor', 'virginica']",5,2,53,False,0.1,0.1
"['versicolor', 'virginica']",5,2,54,False,0.04,0.1
"['versicolor', 'virginica']",5,2,55,False,0.04,0.1
"['versicolor', 'virginica']",5,2,56,False,0.06,0.1
"['versicolor', 'virginica']",5,2,57,False,0.08,0.16
"['versicolor', 'virginica']",5,2,58,False,0.08,0.08
"['versicolor', 'virginica']",5,2,59,False,0.06,0.08
"['versicolor', 'virginica']",5,2,60,False,0.06,0.1
"['versicolor', 'virginica']",5,2,61,False,0.04,0.12
"['versicolor', 'virginica']",5,2,62,False,0.02,0.1
"['versicolor', 'virginica']",5,2,63,False,0.06,0.08
"['versicolor', 'virginica']",5,2,64,False,0.06,0.06
"['versicolor', 'virginica']",5,2,65,False,0.1,0.02
"['versicolor', 'virginica']",5,2,66,False,0.08,0.06
"['versicolor', 'virginica']",5,2,67,False,0.14,0.04
"['versicolor', 'virginica']",5,2,68,False,0.04,0.1
"['versicolor', 'virginica']",5,2,69,False,0.08,0.1
"['versicolor', 'virginica']",5,2,70,False,0.06,0.12
"['versicolor', 'virginica']",5,2,71,False,0.1,0.06
"['versicolor', 'virginica']",5,2,72,False,0.04,0.08
"['versicolor', 'virginica']",5,2,73,False,0.06,0.08
"['versicolor', 'virginica']",5,2,74,False,0.04,0.1
"['versicolor', 'virginica']",5,2,75,False,0.06,0.08
"['versicolor', 'virginica']",5,2,76,False,0.1,0.04
"['versicolor', 'virginica']",5,2,77,False,0.04,0.1
"['versicolor', 'virginica']",5,2,78,False,0.04,0.1
"['versicolor', 'virginica']",5,2,79,False,0.04,0.12
"['versicolor', 'virginica']",5,2,80,False,0.08,0.08
"['versicolor', 'virginica']",5,2,81,False,0.06,0.06
"['versicolor', 'virginica']",5,2,82,False,0.04,0.06
"['versicolor', 'virginica']",5,2,83,False,0.06,0.1
"['versicolor', 'virginica']",5,2,84,False,0.06,0.08
"['versicolor', 'virginica']",5,2,85,False,0.04,0.1
"['versicolor', 'virginica']",5,2,86,False,0.06,0.1
"['versicolor', 'virginica']",5,2,87,False,0.02,0.12
"['versicolor', 'virginica']",5,2,88,False,0.02,0.12
"['versicolor', 'virginica']",5,2,89,False,0.1,0.08
"['versicolor', 'virginica']",5,2,90,False,0.12,0.06
"['versicolor', 'virginica']",5,2,91,False,0.06,0.08
"['versicolor', 'virginica']",5,2,92,False,0.08,0.04
"['versicolor', 'virginica']",5,2,93,False,0.04,0.1
"['versicolor', 'virginica']",5,2,94,False,0.1,0.06
"['versicolor', 'virginica']",5,2,95,False,0.06,0.1
"['versicolor', 'virginica']",5,2,96,False,0.08,0.04
"['versicolor', 'virginica']",5,2,97,False,0.04,0.08
"['versicolor', 'virginica']",5,2,98,False,0.04,0.1
"['versicolor', 'virginica']",5,2,99,False,0.06,0.08
"['versicolor', 'virginica']",5,2,100,False,0.1,0.08
"['versicolor', 'virginica']",5,inf,1,False,0.06,0.08
"['versicolor', 'virginica']",5,inf,2,False,0.06,0.08
"['versicolor', 'virginica']",5,inf,3,False,0.08,0.1
"['versicolor', 'virginica']",5,inf,4,False,0.04,0.1
"['versicolor', 'virginica']",5,inf,5,False,0.06,0.1
"['versicolor', 'virginica']",5,inf,6,False,0.08,0.08
"['versicolor', 'virginica']",5,inf,7,False,0.02,0.12
"['versicolor', 'virginica']",5,inf,8,False,0.04,0.1
"['versicolor', 'virginica']",5,inf,9,False,0.08,0.06
"['versicolor', 'virginica']",5,inf,10,False,0.12,0.04
"['versicolor', 'virginica']",5,inf,11,False,0.08,0.06
"['versicolor', 'virginica']",5,inf,12,False,0.1,0.04
"['versicolor', 'virginica']",5,inf,13,False,0.08,0.06
"['versicolor', 'virginica']",5,inf,14,False,0.08,0.04
"['versicolor', 'virginica']",5,inf,15,False,0.12,0.02
"['versicolor', 'virginica']",5,inf,16,False,0.04,0.1
"['versicolor', 'virginica']",5,inf,17,False,0.06,0.1
"['versicolor', 'virginica']",5,inf,18,False,0.04,0.08
"['versicolor', 'virginica']",5,inf,19,False,0.08,0.08
"['versicolor', 'virginica']",5,inf,20,False,0.04,0.08
"['versicolor', 'virginica']",5,inf,21,False,0.1,0.06
"['versicolor', 'virginica']",5,inf,22,False,0.04,0.08
"['versicolor', 'virginica']",5,inf,23,False,0.06,0.06
"['versicolor', 'virginica']",5,inf,24,False,0.08,0.08
"['versicolor', 'virginica']",5,inf,25,False,0.06,0.08
"['versicolor', 'virginica']",5,inf,26,False,0.04,0.1
"['versicolor', 'virginica']",5,inf,27,False,0.08,0.1
"['versicolor', 'virginica']",5,inf,28,False,0.08,0.08
"['versicolor', 'virginica']",5,inf,29,False,0.04,0.14
"['versicolor', 'virginica']",5,inf,30,False,0.08,0.06
"['versicolor', 'virginica']",5,inf,31,False,0.04,0.1
"['versicolor', 'virginica']",5,inf,32,False,0.02,0.16
"['versicolor', 'virginica']",5,inf,33,False,0.06,0.1
"['versicolor', 'virginica']",5,inf,34,False,0.08,0.06
"['versicolor', 'virginica']",5,inf,35,False,0.06,0.08
"['versicolor', 'virginica']",5,inf,36,False,0.04,0.16
"['versicolor', 'virginica']",5,inf,37,False,0.08,0.06
"['versicolor', 'virginica']",5,inf,38,False,0.08,0.04
"['versicolor', 'virginica']",5,inf,39,False,0.06,0.1
"['versicolor', 'virginica']",5,inf,40,False,0.06,0.08
"['versicolor', 'virginica']",5,inf,41,False,0.06,0.06
"['versicolor', 'virginica']",5,inf,42,False,0.04,0.1
"['versicolor', 'virginica']",5,inf,43,False,0.04,0.1
"['versicolor', 'virginica']",5,inf,44,False,0.08,0.06
"['versicolor', 'virginica']",5,inf,45,False,0.04,0.1
"['versicolor', 'virginica']",5,inf,46,False,0.06,0.08
"['versicolor', 'virginica']",5,inf,47,False,0.06,0.08
"['versicolor', 'virginica']",5,inf,48,False,0.04,0.1
"['versicolor', 'virginica']",5,inf,49,False,0.02,0.12
"['versicolor', 'virginica']",5,inf,50,False,0.08,0.06
"['versicolor', 'virginica']",5,inf,51,False,0.06,0.08
"['versicolor', 'virginica']",5,inf,52,False,0.06,0.08
"['versicolor', 'virginica']",5,inf,53,False,0.1,0.08
"['versicolor', 'virginica']",5,inf,54,False,0.06,0.12
"['versicolor', 'virginica']",5,inf,55,False,0.04,0.1
"['versicolor', 'virginica']",5,inf,56,False,0.04,0.1
"['versicolor', 'virginica']",5,inf,57,False,0.08,0.16
"['versicolor', 'virginica']",5,inf,58,False,0.08,0.1
"['versicolor', 'virginica']",5,inf,59,False,0.06,0.08
"['versicolor', 'virginica']",5,inf,60,False,0.06,0.1
"['versicolor', 'virginica']",5,inf,61,False,0.06,0.1
"['versicolor', 'virginica']",5,inf,62,False,0.02,0.12
"['versicolor', 'virginica']",5,inf,63,False,0.06,0.08
"['versicolor', 'virginica']",5,inf,64,False,0.08,0.06
"['versicolor', 'virginica']",5,inf,65,False,0.08,0.04
"['versicolor', 'virginica']",5,inf,66,False,0.04,0.06
"['versicolor', 'virginica']",5,inf,67,False,0.1,0.06
"['versicolor', 'virginica']",5,inf,68,False,0.04,0.1
"['versicolor', 'virginica']",5,inf,69,False,0.06,0.14
"['versicolor', 'virginica']",5,inf,70,False,0.04,0.12
"['versicolor', 'virginica']",5,inf,71,False,0.08,0.06
"['versicolor', 'virginica']",5,inf,72,False,0.04,0.08
"['versicolor', 'virginica']",5,inf,73,False,0.06,0.08
"['versicolor', 'virginica']",5,inf,74,False,0.04,0.1
"['versicolor', 'virginica']",5,inf,75,False,0.06,0.08
"['versicolor', 'virginica']",5,inf,76,False,0.1,0.06
"['versicolor', 'virginica']",5,inf,77,False,0.04,0.12
"['versicolor', 'virginica']",5,inf,78,False,0.04,0.1
"['versicolor', 'virginica']",5,inf,79,False,0.04,0.1
"['versicolor', 'virginica']",5,inf,80,False,0.1,0.06
"['versicolor', 'virginica']",5,inf,81,False,0.06,0.06
"['versicolor', 'virginica']",5,inf,82,False,0.06,0.08
"['versicolor', 'virginica']",5,inf,83,False,0.08,0.08
"['versicolor', 'virginica']",5,inf,84,False,0.04,0.12
"['versicolor', 'virginica']",5,inf,85,False,0.04,0.1
"['versicolor', 'virginica']",5,inf,86,False,0.06,0.14
"['versicolor', 'virginica']",5,inf,87,False,0.02,0.12
"['versicolor', 'virginica']",5,inf,88,False,0.02,0.12
"['versicolor', 'virginica']",5,inf,89,False,0.1,0.06
"['versicolor', 'virginica']",5,inf,90,False,0.12,0.06
"['versicolor', 'virginica']",5,inf,91,False,0.06,0.08
"['versicolor', 'virginica']",5,inf,92,False,0.08,0.04
"['versicolor', 'virginica']",5,inf,93,False,0.06,0.1
"['versicolor', 'virginica']",5,inf,94,False,0.1,0.04
"['versicolor', 'virginica']",5,inf,95,False,0.06,0.1
"['versicolor', 'virginica']",5,inf,96,False,0.12,0.04
"['versicolor', 'virginica']",5,inf,97,False,0.06,0.08
"['versicolor', 'virginica']",5,inf,98,False,0.04,0.1
"['versicolor', 'virginica']",5,inf,99,False,0.06,0.1
"['versicolor', 'virginica']",5,inf,100,False,0.08,0.08
"['versicolor', 'virginica']",7,1,1,False,0.04,0.08
"['versicolor', 'virginica']",7,1,2,False,0.06,0.08
"['versicolor', 'virginica']",7,1,3,False,0.1,0.12
"['versicolor', 'virginica']",7,1,4,False,0.04,0.1
"['versicolor', 'virginica']",7,1,5,False,0.02,0.1
"['versicolor', 'virginica']",7,1,6,False,0.06,0.06
"['versicolor', 'virginica']",7,1,7,False,0.02,0.12
"['versicolor', 'virginica']",7,1,8,False,0.06,0.1
"['versicolor', 'virginica']",7,1,9,False,0.08,0.06
"['versicolor', 'virginica']",7,1,10,False,0.1,0.04
"['versicolor', 'virginica']",7,1,11,False,0.08,0.06
"['versicolor', 'virginica']",7,1,12,False,0.1,0.06
"['versicolor', 'virginica']",7,1,13,False,0.08,0.06
"['versicolor', 'virginica']",7,1,14,False,0.12,0.02
"['versicolor', 'virginica']",7,1,15,False,0.12,0.04
"['versicolor', 'virginica']",7,1,16,False,0.02,0.12
"['versicolor', 'virginica']",7,1,17,False,0.08,0.08
"['versicolor', 'virginica']",7,1,18,False,0.04,0.12
"['versicolor', 'virginica']",7,1,19,False,0.1,0.04
"['versicolor', 'virginica']",7,1,20,False,0.02,0.12
"['versicolor', 'virginica']",7,1,21,False,0.08,0.06
"['versicolor', 'virginica']",7,1,22,False,0.04,0.12
"['versicolor', 'virginica']",7,1,23,False,0.06,0.1
"['versicolor', 'virginica']",7,1,24,False,0.08,0.06
"['versicolor', 'virginica']",7,1,25,False,0.06,0.08
"['versicolor', 'virginica']",7,1,26,False,0.08,0.1
"['versicolor', 'virginica']",7,1,27,False,0.08,0.08
"['versicolor', 'virginica']",7,1,28,False,0.08,0.06
"['versicolor', 'virginica']",7,1,29,False,0.04,0.16
"['versicolor', 'virginica']",7,1,30,False,0.08,0.06
"['versicolor', 'virginica']",7,1,31,False,0.02,0.12
"['versicolor', 'virginica']",7,1,32,False,0.04,0.2
"['versicolor', 'virginica']",7,1,33,False,0.12,0.08
"['versicolor', 'virginica']",7,1,34,False,0.08,0.06
"['versicolor', 'virginica']",7,1,35,False,0.08,0.08
"['versicolor', 'virginica']",7,1,36,False,0.04,0.14
"['versicolor', 'virginica']",7,1,37,False,0.08,0.06
"['versicolor', 'virginica']",7,1,38,False,0.06,0.06
"['versicolor', 'virginica']",7,1,39,False,0.06,0.08
"['versicolor', 'virginica']",7,1,40,False,0.06,0.08
"['versicolor', 'virginica']",7,1,41,False,0.06,0.08
"['versicolor', 'virginica']",7,1,42,False,0.04,0.1
"['versicolor', 'virginica']",7,1,43,False,0.04,0.12
"['versicolor', 'virginica']",7,1,44,False,0.06,0.06
"['versicolor', 'virginica']",7,1,45,False,0.04,0.1
"['versicolor', 'virginica']",7,1,46,False,0.1,0.06
"['versicolor', 'virginica']",7,1,47,False,0.08,0.06
"['versicolor', 'virginica']",7,1,48,False,0.08,0.08
"['versicolor', 'virginica']",7,1,49,False,0.1,0.14
"['versicolor', 'virginica']",7,1,50,False,0.14,0.02
"['versicolor', 'virginica']",7,1,51,False,0.06,0.1
"['versicolor', 'virginica']",7,1,52,False,0.06,0.08
"['versicolor', 'virginica']",7,1,53,False,0.1,0.08
"['versicolor', 'virginica']",7,1,54,False,0.06,0.1
"['versicolor', 'virginica']",7,1,55,False,0.06,0.08
"['versicolor', 'virginica']",7,1,56,False,0.04,0.1
"['versicolor', 'virginica']",7,1,57,False,0.1,0.16
"['versicolor', 'virginica']",7,1,58,False,0.08,0.08
"['versicolor', 'virginica']",7,1,59,False,0.06,0.08
"['versicolor', 'virginica']",7,1,60,False,0.08,0.12
"['versicolor', 'virginica']",7,1,61,False,0.04,0.1
"['versicolor', 'virginica']",7,1,62,False,0.02,0.12
"['versicolor', 'virginica']",7,1,63,False,0.06,0.08
"['versicolor', 'virginica']",7,1,64,False,0.08,0.06
"['versicolor', 'virginica']",7,1,65,False,0.1,0.02
"['versicolor', 'virginica']",7,1,66,False,0.08,0.08
"['versicolor', 'virginica']",7,1,67,False,0.14,0.06
"['versicolor', 'virginica']",7,1,68,False,0.06,0.08
"['versicolor', 'virginica']",7,1,69,False,0.08,0.1
"['versicolor', 'virginica']",7,1,70,False,0.06,0.08
"['versicolor', 'virginica']",7,1,71,False,0.1,0.06
"['versicolor', 'virginica']",7,1,72,False,0.06,0.08
"['versicolor', 'virginica']",7,1,73,False,0.06,0.08
"['versicolor', 'virginica']",7,1,74,False,0.06,0.1
"['versicolor', 'virginica']",7,1,75,False,0.06,0.08
"['versicolor', 'virginica']",7,1,76,False,0.16,0.02
"['versicolor', 'virginica']",7,1,77,False,0.04,0.08
"['versicolor', 'virginica']",7,1,78,False,0.04,0.1
"['versicolor', 'virginica']",7,1,79,False,0.02,0.1
"['versicolor', 'virginica']",7,1,80,False,0.08,0.06
"['versicolor', 'virginica']",7,1,81,False,0.08,0.06
"['versicolor', 'virginica']",7,1,82,False,0.06,0.08
"['versicolor', 'virginica']",7,1,83,False,0.08,0.1
"['versicolor', 'virginica']",7,1,84,False,0.06,0.06
"['versicolor', 'virginica']",7,1,85,False,0.06,0.08
"['versicolor', 'virginica']",7,1,86,False,0.06,0.08
"['versicolor', 'virginica']",7,1,87,False,0.04,0.12
"['versicolor', 'virginica']",7,1,88,False,0.02,0.12
"['versicolor', 'virginica']",7,1,89,False,0.12,0.04
"['versicolor', 'virginica']",7,1,90,False,0.12,0.06
"['versicolor', 'virginica']",7,1,91,False,0.06,0.08
"['versicolor', 'virginica']",7,1,92,False,0.06,0.06
"['versicolor', 'virginica']",7,1,93,False,0.08,0.08
"['versicolor', 'virginica']",7,1,94,False,0.1,0.06
"['versicolor', 'virginica']",7,1,95,False,0.08,0.12
"['versicolor', 'virginica']",7,1,96,False,0.1,0.04
"['versicolor', 'virginica']",7,1,97,False,0.08,0.08
"['versicolor', 'virginica']",7,1,98,False,0.04,0.1
"['versicolor', 'virginica']",7,1,99,False,0.06,0.1
"['versicolor', 'virginica']",7,1,100,False,0.1,0.08
"['versicolor', 'virginica']",7,2,1,False,0.04,0.08
"['versicolor', 'virginica']",7,2,2,False,0.06,0.08
"['versicolor', 'virginica']",7,2,3,False,0.08,0.1
"['versicolor', 'virginica']",7,2,4,False,0.04,0.1
"['versicolor', 'virginica']",7,2,5,False,0.04,0.08
"['versicolor', 'virginica']",7,2,6,False,0.06,0.06
"['versicolor', 'virginica']",7,2,7,False,0.02,0.12
"['versicolor', 'virginica']",7,2,8,False,0.08,0.1
"['versicolor', 'virginica']",7,2,9,False,0.08,0.08
"['versicolor', 'virginica']",7,2,10,False,0.1,0.04
"['versicolor', 'virginica']",7,2,11,False,0.08,0.06
"['versicolor', 'virginica']",7,2,12,False,0.1,0.04
"['versicolor', 'virginica']",7,2,13,False,0.08,0.06
"['versicolor', 'virginica']",7,2,14,False,0.1,0.02
"['versicolor', 'virginica']",7,2,15,False,0.12,0.06
"['versicolor', 'virginica']",7,2,16,False,0.02,0.12
"['versicolor', 'virginica']",7,2,17,False,0.08,0.08
"['versicolor', 'virginica']",7,2,18,False,0.06,0.1
"['versicolor', 'virginica']",7,2,19,False,0.1,0.06
"['versicolor', 'virginica']",7,2,20,False,0.02,0.12
"['versicolor', 'virginica']",7,2,21,False,0.08,0.06
"['versicolor', 'virginica']",7,2,22,False,0.04,0.12
"['versicolor', 'virginica']",7,2,23,False,0.06,0.06
"['versicolor', 'virginica']",7,2,24,False,0.06,0.06
"['versicolor', 'virginica']",7,2,25,False,0.06,0.08
"['versicolor', 'virginica']",7,2,26,False,0.06,0.1
"['versicolor', 'virginica']",7,2,27,False,0.08,0.08
"['versicolor', 'virginica']",7,2,28,False,0.08,0.08
"['versicolor', 'virginica']",7,2,29,False,0.04,0.14
"['versicolor', 'virginica']",7,2,30,False,0.08,0.08
"['versicolor', 'virginica']",7,2,31,False,0.02,0.12
"['versicolor', 'virginica']",7,2,32,False,0.06,0.18
"['versicolor', 'virginica']",7,2,33,False,0.1,0.04
"['versicolor', 'virginica']",7,2,34,False,0.08,0.06
"['versicolor', 'virginica']",7,2,35,False,0.08,0.06
"['versicolor', 'virginica']",7,2,36,False,0.06,0.14
"['versicolor', 'virginica']",7,2,37,False,0.06,0.06
"['versicolor', 'virginica']",7,2,38,False,0.06,0.06
"['versicolor', 'virginica']",7,2,39,False,0.06,0.08
"['versicolor', 'virginica']",7,2,40,False,0.06,0.08
"['versicolor', 'virginica']",7,2,41,False,0.08,0.08
"['versicolor', 'virginica']",7,2,42,False,0.02,0.1
"['versicolor', 'virginica']",7,2,43,False,0.02,0.12
"['versicolor', 'virginica']",7,2,44,False,0.06,0.06
"['versicolor', 'virginica']",7,2,45,False,0.04,0.1
"['versicolor', 'virginica']",7,2,46,False,0.1,0.06
"['versicolor', 'virginica']",7,2,47,False,0.08,0.04
"['versicolor', 'virginica']",7,2,48,False,0.08,0.12
"['versicolor', 'virginica']",7,2,49,False,0.04,0.14
"['versicolor', 'virginica']",7,2,50,False,0.12,0.02
"['versicolor', 'virginica']",7,2,51,False,0.06,0.1
"['versicolor', 'virginica']",7,2,52,False,0.06,0.06
"['versicolor', 'virginica']",7,2,53,False,0.08,0.1
"['versicolor', 'virginica']",7,2,54,False,0.06,0.1
"['versicolor', 'virginica']",7,2,55,False,0.04,0.1
"['versicolor', 'virginica']",7,2,56,False,0.04,0.1
"['versicolor', 'virginica']",7,2,57,False,0.08,0.16
"['versicolor', 'virginica']",7,2,58,False,0.06,0.08
"['versicolor', 'virginica']",7,2,59,False,0.06,0.08
"['versicolor', 'virginica']",7,2,60,False,0.1,0.14
"['versicolor', 'virginica']",7,2,61,False,0.04,0.1
"['versicolor', 'virginica']",7,2,62,False,0.02,0.12
"['versicolor', 'virginica']",7,2,63,False,0.06,0.08
"['versicolor', 'virginica']",7,2,64,False,0.08,0.04
"['versicolor', 'virginica']",7,2,65,False,0.1,0.04
"['versicolor', 'virginica']",7,2,66,False,0.08,0.06
"['versicolor', 'virginica']",7,2,67,False,0.12,0.08
"['versicolor', 'virginica']",7,2,68,False,0.04,0.1
"['versicolor', 'virginica']",7,2,69,False,0.06,0.12
"['versicolor', 'virginica']",7,2,70,False,0.04,0.1
"['versicolor', 'virginica']",7,2,71,False,0.06,0.06
"['versicolor', 'virginica']",7,2,72,False,0.04,0.08
"['versicolor', 'virginica']",7,2,73,False,0.06,0.08
"['versicolor', 'virginica']",7,2,74,False,0.08,0.1
"['versicolor', 'virginica']",7,2,75,False,0.06,0.08
"['versicolor', 'virginica']",7,2,76,False,0.12,0.04
"['versicolor', 'virginica']",7,2,77,False,0.04,0.08
"['versicolor', 'virginica']",7,2,78,False,0.04,0.1
"['versicolor', 'virginica']",7,2,79,False,0.02,0.12
"['versicolor', 'virginica']",7,2,80,False,0.08,0.04
"['versicolor', 'virginica']",7,2,81,False,0.08,0.06
"['versicolor', 'virginica']",7,2,82,False,0.06,0.08
"['versicolor', 'virginica']",7,2,83,False,0.06,0.08
"['versicolor', 'virginica']",7,2,84,False,0.06,0.08
"['versicolor', 'virginica']",7,2,85,False,0.04,0.08
"['versicolor', 'virginica']",7,2,86,False,0.06,0.08
"['versicolor', 'virginica']",7,2,87,False,0.02,0.12
"['versicolor', 'virginica']",7,2,88,False,0.02,0.12
"['versicolor', 'virginica']",7,2,89,False,0.12,0.04
"['versicolor', 'virginica']",7,2,90,False,0.1,0.06
"['versicolor', 'virginica']",7,2,91,False,0.06,0.08
"['versicolor', 'virginica']",7,2,92,False,0.06,0.08
"['versicolor', 'virginica']",7,2,93,False,0.06,0.1
"['versicolor', 'virginica']",7,2,94,False,0.1,0.02
"['versicolor', 'virginica']",7,2,95,False,0.06,0.12
"['versicolor', 'virginica']",7,2,96,False,0.12,0.04
"['versicolor', 'virginica']",7,2,97,False,0.08,0.08
"['versicolor', 'virginica']",7,2,98,False,0.02,0.1
"['versicolor', 'virginica']",7,2,99,False,0.06,0.08
"['versicolor', 'virginica']",7,2,100,False,0.1,0.08
"['versicolor', 'virginica']",7,inf,1,False,0.06,0.08
"['versicolor', 'virginica']",7,inf,2,False,0.06,0.08
"['versicolor', 'virginica']",7,inf,3,False,0.08,0.08
"['versicolor', 'virginica']",7,inf,4,False,0.04,0.1
"['versicolor', 'virginica']",7,inf,5,False,0.06,0.08
"['versicolor', 'virginica']",7,inf,6,False,0.06,0.12
"['versicolor', 'virginica']",7,inf,7,False,0.02,0.12
"['versicolor', 'virginica']",7,inf,8,False,0.06,0.08
"['versicolor', 'virginica']",7,inf,9,False,0.08,0.06
"['versicolor', 'virginica']",7,inf,10,False,0.1,0.04
"['versicolor', 'virginica']",7,inf,11,False,0.08,0.08
"['versicolor', 'virginica']",7,inf,12,False,0.1,0.06
"['versicolor', 'virginica']",7,inf,13,False,0.06,0.08
"['versicolor', 'virginica']",7,inf,14,False,0.1,0.04
"['versicolor', 'virginica']",7,inf,15,False,0.1,0.08
"['versicolor', 'virginica']",7,inf,16,False,0.04,0.1
"['versicolor', 'virginica']",7,inf,17,False,0.08,0.08
"['versicolor', 'virginica']",7,inf,18,False,0.04,0.1
"['versicolor', 'virginica']",7,inf,19,False,0.08,0.06
"['versicolor', 'virginica']",7,inf,20,False,0.02,0.12
"['versicolor', 'virginica']",7,inf,21,False,0.1,0.06
"['versicolor', 'virginica']",7,inf,22,False,0.04,0.08
"['versicolor', 'virginica']",7,inf,23,False,0.06,0.08
"['versicolor', 'virginica']",7,inf,24,False,0.08,0.06
"['versicolor', 'virginica']",7,inf,25,False,0.06,0.08
"['versicolor', 'virginica']",7,inf,26,False,0.04,0.08
